"GEO_ID","NAME","K202402_001E","K202402_001EA","K202402_001M","K202402_001MA","K202402_002E","K202402_002EA","K202402_002M","K202402_002MA","K202402_003E","K202402_003EA","K202402_003M","K202402_003MA","K202402_004E","K202402_004EA","K202402_004M","K202402_004MA","K202402_005E","K202402_005M","K202402_005MA","K202402_005EA","K202402_006E","K202402_006EA","K202402_006M","K202402_006MA","K202402_007E","K202402_007EA","K202402_007M","K202402_007MA","K202402_008E","K202402_008EA","K202402_008M","K202402_008MA","K202402_009E","K202402_009EA","K202402_009M","K202402_009MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Employee of private company workers","Annotation of Estimate!!Total:!!Employee of private company workers","Margin of Error!!Total:!!Employee of private company workers","Annotation of Margin of Error!!Total:!!Employee of private company workers","Estimate!!Total:!!Self-employed in own incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own incorporated business workers","Margin of Error!!Total:!!Self-employed in own incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own incorporated business workers","Estimate!!Total:!!Private not-for-profit wage and salary workers","Annotation of Estimate!!Total:!!Private not-for-profit wage and salary workers","Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Annotation of Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Estimate!!Total:!!Local government workers","Margin of Error!!Total:!!Local government workers","Annotation of Margin of Error!!Total:!!Local government workers","Annotation of Estimate!!Total:!!Local government workers","Estimate!!Total:!!State government workers","Annotation of Estimate!!Total:!!State government workers","Margin of Error!!Total:!!State government workers","Annotation of Margin of Error!!Total:!!State government workers","Estimate!!Total:!!Federal government workers","Annotation of Estimate!!Total:!!Federal government workers","Margin of Error!!Total:!!Federal government workers","Annotation of Margin of Error!!Total:!!Federal government workers","Estimate!!Total:!!Self-employed in own not incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own not incorporated business workers","Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Estimate!!Total:!!Unpaid family workers","Annotation of Estimate!!Total:!!Unpaid family workers","Margin of Error!!Total:!!Unpaid family workers","Annotation of Margin of Error!!Total:!!Unpaid family workers",
"0500000US22015","Bossier Parish, Louisiana","50117","null","3124","null","31410","null","2811","null","1947","null","1151","null","5393","null","1511","null","4259","1515","null","null","2674","null","1228","null","2255","null","854","null","2179","null","948","null","0","null","230","null",
"0500000US22017","Caddo Parish, Louisiana","91371","null","5245","null","58528","null","4856","null","3879","null","1541","null","8097","null","1871","null","8913","1927","null","null","6858","null","1994","null","1579","null","692","null","3391","null","969","null","126","null","156","null",
"0500000US22019","Calcasieu Parish, Louisiana","91301","null","4586","null","66508","null","4084","null","2391","null","1015","null","5693","null","1937","null","9251","1977","null","null","2685","null","1120","null","1607","null","1500","null","3166","null","1192","null","0","null","230","null",
"0500000US22031","De Soto Parish, Louisiana","8676","null","1173","null","5801","null","1236","null","412","null","452","null","408","null","258","null","541","384","null","null","529","null","397","null","53","null","79","null","845","null","573","null","87","null","146","null",
"0500000US22033","East Baton Rouge Parish, Louisiana","202404","null","5784","null","127414","null","6394","null","7557","null","1848","null","18134","null","2415","null","13383","2701","null","null","18164","null","3112","null","3782","null","1463","null","13216","null","2213","null","754","null","591","null",
"0500000US22039","Evangeline Parish, Louisiana","11984","null","1514","null","7091","null","1025","null","229","null","196","null","1248","null","729","null","1618","735","null","null","853","null","499","null","252","null","366","null","693","null","466","null","0","null","230","null",
"0500000US22043","Grant Parish, Louisiana","7771","null","904","null","5355","null","1045","null","161","null","181","null","185","null","176","null","744","394","null","null","411","null","328","null","146","null","159","null","769","null","478","null","0","null","230","null",
"0500000US22045","Iberia Parish, Louisiana","25520","null","2258","null","17886","null","2103","null","968","null","619","null","904","null","565","null","3397","1178","null","null","939","null","615","null","123","null","153","null","1183","null","569","null","120","null","170","null",
"0500000US22047","Iberville Parish, Louisiana","10739","null","1354","null","6416","null","1431","null","659","null","466","null","446","null","352","null","1056","647","null","null","575","null","345","null","77","null","130","null","1510","null","1182","null","0","null","230","null",
"0500000US22051","Jefferson Parish, Louisiana","197677","null","5340","null","135451","null","6198","null","8154","null","1693","null","14385","null","2154","null","12512","2617","null","null","5408","null","1601","null","7830","null","1739","null","13749","null","2178","null","188","null","183","null",
"0500000US22053","Jefferson Davis Parish, Louisiana","13844","null","1307","null","9779","null","1535","null","235","null","303","null","441","null","326","null","1194","750","null","null","1058","null","604","null","295","null","229","null","810","null","474","null","32","null","52","null",
"0500000US22055","Lafayette Parish, Louisiana","116659","null","4467","null","78722","null","4322","null","4145","null","1234","null","6954","null","2017","null","7535","1961","null","null","5446","null","1739","null","786","null","450","null","13071","null","2459","null","0","null","230","null",
"0500000US22057","Lafourche Parish, Louisiana","40303","null","2516","null","27844","null","2681","null","1666","null","795","null","1831","null","697","null","4144","1229","null","null","2518","null","900","null","430","null","428","null","1531","null","876","null","339","null","555","null",
"0500000US22061","Lincoln Parish, Louisiana","20201","null","2212","null","12669","null","2148","null","992","null","508","null","855","null","523","null","1496","582","null","null","2534","null","879","null","147","null","185","null","1508","null","733","null","0","null","230","null",
"0500000US22063","Livingston Parish, Louisiana","65676","null","4733","null","46922","null","5241","null","1225","null","906","null","3429","null","1351","null","5150","1906","null","null","3960","null","1864","null","210","null","246","null","4780","null","1914","null","0","null","230","null",
"0500000US22067","Morehouse Parish, Louisiana","8315","null","1102","null","5465","null","1020","null","387","null","366","null","324","null","312","null","1242","667","null","null","130","null","138","null","154","null","186","null","613","null","410","null","0","null","230","null",
"0500000US22069","Natchitoches Parish, Louisiana","14745","null","1475","null","8837","null","1356","null","447","null","284","null","778","null","253","null","1329","470","null","null","1926","null","436","null","607","null","512","null","807","null","352","null","14","null","23","null",
"0500000US22071","Orleans Parish, Louisiana","166526","null","4731","null","98602","null","4368","null","7403","null","1360","null","25370","null","2601","null","9815","1571","null","null","9130","null","1378","null","6187","null","1434","null","9492","null","1588","null","527","null","349","null",
"0500000US22073","Ouachita Parish, Louisiana","68089","null","3214","null","46067","null","3365","null","2269","null","784","null","5480","null","1683","null","6270","1649","null","null","2823","null","887","null","1024","null","512","null","3815","null","1342","null","341","null","362","null",
"0500000US22075","Plaquemines Parish, Louisiana","9219","null","1382","null","6396","null","1195","null","126","null","157","null","187","null","316","null","940","592","null","null","345","null","331","null","758","null","560","null","467","null","375","null","0","null","230","null",
"0500000US22077","Pointe Coupee Parish, Louisiana","7482","null","1205","null","4253","null","1162","null","536","null","381","null","90","null","121","null","831","490","null","null","841","null","711","null","0","null","230","null","931","null","576","null","0","null","230","null",
"0500000US22079","Rapides Parish, Louisiana","51001","null","3117","null","34494","null","3134","null","2354","null","1108","null","3124","null","1093","null","4185","1165","null","null","3008","null","1015","null","1155","null","657","null","2681","null","1048","null","0","null","230","null",
"0500000US22083","Richland Parish, Louisiana","7443","null","1057","null","5572","null","1037","null","129","null","112","null","165","null","161","null","590","428","null","null","436","null","349","null","236","null","274","null","315","null","278","null","0","null","230","null",
"0500000US22085","Sabine Parish, Louisiana","7363","null","976","null","5155","null","847","null","233","null","212","null","104","null","121","null","241","217","null","null","1264","null","629","null","82","null","118","null","266","null","158","null","18","null","34","null",
"0500000US22087","St. Bernard Parish, Louisiana","18291","null","1736","null","12912","null","1648","null","369","null","326","null","1137","null","545","null","1789","813","null","null","683","null","382","null","673","null","536","null","728","null","448","null","0","null","230","null",
"0500000US22089","St. Charles Parish, Louisiana","26012","null","1697","null","17104","null","1713","null","909","null","634","null","1985","null","762","null","3361","930","null","null","1351","null","804","null","237","null","212","null","1065","null","698","null","0","null","230","null",
"0500000US22093","St. James Parish, Louisiana","8512","null","1255","null","5693","null","1207","null","359","null","291","null","915","null","603","null","647","378","null","null","388","null","281","null","149","null","200","null","361","null","322","null","0","null","230","null",
"0500000US22095","St. John the Baptist Parish, Louisiana","17128","null","1588","null","12680","null","1595","null","98","null","122","null","1643","null","998","null","472","380","null","null","1055","null","484","null","509","null","409","null","671","null","582","null","0","null","230","null",
"0500000US22097","St. Landry Parish, Louisiana","31310","null","2341","null","22598","null","2209","null","1596","null","970","null","1192","null","556","null","2606","839","null","null","1077","null","514","null","470","null","339","null","1362","null","598","null","409","null","535","null",
"0500000US22099","St. Martin Parish, Louisiana","23827","null","1714","null","17565","null","1796","null","651","null","430","null","993","null","571","null","1624","558","null","null","737","null","685","null","209","null","254","null","2048","null","831","null","0","null","230","null",
"0500000US22101","St. Mary Parish, Louisiana","18285","null","1820","null","12814","null","1694","null","843","null","583","null","1002","null","507","null","1963","887","null","null","728","null","502","null","241","null","253","null","694","null","395","null","0","null","230","null",
"0500000US22103","St. Tammany Parish, Louisiana","121288","null","4649","null","74152","null","4297","null","6719","null","1417","null","10207","null","1999","null","11077","2083","null","null","5136","null","1478","null","3549","null","1016","null","10268","null","2365","null","180","null","209","null",
"0500000US22105","Tangipahoa Parish, Louisiana","61381","null","3629","null","39300","null","3660","null","4969","null","2398","null","3084","null","1003","null","4255","1834","null","null","4465","null","1354","null","1887","null","963","null","3347","null","1464","null","74","null","126","null",
"0500000US22109","Terrebonne Parish, Louisiana","45402","null","2971","null","32799","null","2731","null","1979","null","916","null","2919","null","1008","null","3250","1570","null","null","1409","null","836","null","291","null","260","null","2755","null","1513","null","0","null","230","null",
"0500000US22111","Union Parish, Louisiana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US22113","Vermilion Parish, Louisiana","26057","null","2118","null","18706","null","2587","null","1341","null","778","null","811","null","520","null","3286","1391","null","null","873","null","658","null","168","null","210","null","872","null","499","null","0","null","230","null",
"0500000US22115","Vernon Parish, Louisiana","15395","null","1308","null","10343","null","1240","null","218","null","152","null","538","null","237","null","1252","577","null","null","634","null","276","null","1797","null","595","null","613","null","370","null","0","null","230","null",
"0500000US22117","Washington Parish, Louisiana","15675","null","2187","null","10774","null","1854","null","399","null","438","null","353","null","259","null","2253","1082","null","null","993","null","526","null","528","null","407","null","375","null","395","null","0","null","230","null",
"0500000US22119","Webster Parish, Louisiana","13401","null","2039","null","9971","null","1668","null","325","null","304","null","530","null","314","null","822","414","null","null","956","null","410","null","159","null","150","null","638","null","304","null","0","null","230","null",
"0500000US22121","West Baton Rouge Parish, Louisiana","12195","null","2004","null","7869","null","1659","null","157","null","172","null","765","null","523","null","876","504","null","null","974","null","677","null","409","null","515","null","1145","null","822","null","0","null","230","null",
"0500000US23001","Androscoggin County, Maine","55023","null","2128","null","35108","null","2412","null","2495","null","1022","null","7000","null","1731","null","3495","860","null","null","2582","null","1045","null","959","null","410","null","3155","null","997","null","229","null","213","null",
"0500000US23003","Aroostook County, Maine","29595","null","1624","null","16159","null","1499","null","1315","null","497","null","3750","null","832","null","2242","645","null","null","2441","null","646","null","1501","null","587","null","2178","null","513","null","9","null","15","null",
"0500000US23005","Cumberland County, Maine","164600","null","3401","null","98082","null","4132","null","6724","null","1425","null","27872","null","2642","null","10748","1945","null","null","3527","null","905","null","3113","null","1229","null","14534","null","2302","null","0","null","182","null",
"0500000US23007","Franklin County, Maine","14116","null","1159","null","7919","null","1097","null","560","null","317","null","2369","null","728","null","695","318","null","null","1023","null","532","null","208","null","187","null","1326","null","417","null","16","null","28","null",
"0500000US23009","Hancock County, Maine","26020","null","1829","null","13048","null","1706","null","1799","null","660","null","3261","null","865","null","2208","839","null","null","1149","null","570","null","816","null","418","null","3662","null","831","null","77","null","84","null",
"0500000US23011","Kennebec County, Maine","58128","null","2865","null","32063","null","2523","null","2334","null","1023","null","8775","null","1614","null","4476","1250","null","null","4528","null","976","null","1635","null","690","null","4283","null","1091","null","34","null","55","null",
"0500000US23013","Knox County, Maine","19874","null","1592","null","11305","null","1618","null","815","null","258","null","2472","null","866","null","1557","719","null","null","956","null","519","null","389","null","430","null","2364","null","691","null","16","null","29","null",
"0500000US23015","Lincoln County, Maine","16959","null","1207","null","7464","null","935","null","1647","null","747","null","1850","null","479","null","1931","739","null","null","562","null","280","null","646","null","379","null","2661","null","726","null","198","null","238","null",
"0500000US23017","Oxford County, Maine","25676","null","1380","null","16122","null","1371","null","725","null","466","null","3654","null","872","null","2145","689","null","null","358","null","172","null","118","null","115","null","2336","null","601","null","218","null","175","null",
"0500000US23019","Penobscot County, Maine","74874","null","2933","null","41953","null","3040","null","2950","null","980","null","12891","null","1707","null","4736","1263","null","null","4719","null","916","null","2533","null","957","null","5073","null","1160","null","19","null","32","null",
"0500000US23023","Sagadahoc County, Maine","17581","null","1506","null","10710","null","1351","null","892","null","507","null","1637","null","696","null","1281","539","null","null","652","null","369","null","155","null","140","null","2254","null","767","null","0","null","182","null",
"0500000US23025","Somerset County, Maine","22768","null","1973","null","14314","null","1783","null","508","null","329","null","1760","null","707","null","2620","881","null","null","1266","null","628","null","500","null","394","null","1731","null","580","null","69","null","133","null",
"0500000US23027","Waldo County, Maine","18485","null","1392","null","10181","null","1164","null","786","null","359","null","2918","null","793","null","1690","661","null","null","713","null","339","null","302","null","195","null","1895","null","721","null","0","null","182","null",
"0500000US23029","Washington County, Maine","12366","null","915","null","6169","null","712","null","434","null","200","null","1587","null","423","null","1403","344","null","null","283","null","148","null","359","null","213","null","2107","null","428","null","24","null","30","null",
"0500000US23031","York County, Maine","108890","null","3176","null","66388","null","3599","null","3923","null","1163","null","12849","null","2407","null","7080","1261","null","null","3222","null","1065","null","6683","null","1869","null","8745","null","1698","null","0","null","182","null",
"0500000US24001","Allegany County, Maryland","26800","null","1866","null","16655","null","1597","null","878","null","564","null","2711","null","781","null","1929","601","null","null","2453","null","685","null","1091","null","622","null","1045","null","402","null","38","null","64","null",
"0500000US24003","Anne Arundel County, Maryland","297320","null","6064","null","181938","null","7194","null","13342","null","2375","null","19523","null","2814","null","19569","2352","null","null","14803","null","2766","null","33262","null","3010","null","14192","null","2101","null","691","null","607","null",
"0500000US24005","Baltimore County, Maryland","423239","null","6349","null","255592","null","7749","null","15942","null","2537","null","47794","null","3803","null","28744","3018","null","null","28308","null","3430","null","26339","null","3394","null","19636","null","2248","null","884","null","772","null",
"0500000US24009","Calvert County, Maryland","47248","null","2177","null","27576","null","2479","null","1370","null","599","null","2539","null","772","null","5454","1299","null","null","1458","null","629","null","6175","null","1423","null","2594","null","850","null","82","null","126","null",
"0500000US24011","Caroline County, Maryland","15462","null","1069","null","9402","null","1008","null","734","null","471","null","1015","null","420","null","1909","740","null","null","682","null","427","null","831","null","452","null","889","null","456","null","0","null","216","null",
